Timestamp,Rainfall (mm),station_number,station_name,station_no,latitude,longitude
01-Jan-15,252.8,115534,Clachan-Seil,115534,56.30375755,-5.601429727
01-Jan-15,87.4,499810,Cleuchhead,499810,56.94774412,-2.388756894
01-Jan-15,177.2,115318,Coignafearn,115318,57.23285188,-4.139289943
01-Jan-15,193.4,115319,Coille Mhorgil,115319,57.0643694,-5.134923813
01-Jan-15,52,14921,Colliston,14921,56.61000991,-2.637841019
01-Jan-15,256.2,115322,Corrimony,115322,57.33501743,-4.699729622
01-Jan-15,306,115541,Craigdarroch,115541,55.196659,-3.981943267
01-Jan-15,102.8,513003,Craigenlee Croft Raingauge,513003,54.86294592,-5.075279664
01-Jan-15,245.2,234190,Creed Bridge,234190,58.20454028,-6.424227928
01-Jan-15,39.6,15224,Crichton,15224,55.84509063,-2.988655721
01-Jan-15,52.2,234192,Cullen,234192,57.68712295,-2.83323079
01-Jan-15,143,498341,Culloden Battlefield,498341,57.47676464,-4.09126842
01-Jan-15,155,115544,Culzean Castle,115544,55.35068095,-4.791520726
01-Jan-15,169.2,115546,Dalbeattie STW,115546,54.92152642,-3.821987578
01-Jan-15,177.4,327232,Daldowie STW,327232,55.83262494,-4.122714806
01-Jan-15,55.4,205724,Dallachy No 2,205724,57.66404417,-3.071018416
01-Jan-15,179.6,327234,Dalmarnock STW,327234,55.8374507,-4.216965486
01-Jan-15,157,14960,Dalnamein,14960,56.79925858,-4.053453634
01-Jan-15,188.8,302120,Dalwhinnie,302120,56.94069555,-4.238639574
01-Jan-15,201.6,341338,Deanston RG,341338,56.19223931,-4.077181451
01-Jan-15,60.6,234198,Delnashaugh,234198,57.39970792,-3.357845061
01-Jan-15,133.2,454765,Derry Lodge,454765,57.02065155,-3.58738853
01-Jan-15,56.4,335582,Deskry Shiel,335582,57.18037959,-2.983867766
01-Jan-15,203.6,115329,Dingwall,115329,57.59992025,-4.446997097
01-Jan-15,272.6,133077,Dippen,133077,55.58274848,-5.496523588
01-Jan-15,380.2,234202,Dosmucheran,234202,57.59587318,-5.005770119
01-Jan-15,162.8,464646,Drum,464646,56.18484641,-3.532323684
01-Jan-15,316,115557,Drumjohn,115557,55.24992466,-4.32205779
01-Jan-15,140.2,377134,Drummore of Cantray,377134,57.48325079,-4.006176025
01-Jan-15,35,15216,Dunbar,15216,56.00371307,-2.52752897
01-Jan-15,58.8,15208,Dunglass,15208,55.94267446,-2.382881362
01-Jan-15,64.8,509196,Dunnottar Radio Station,509196,56.94652496,-2.21202446
01-Jan-15,12.8,15180,Dunnswood STW (Cumbernauld),15180,55.97221885,-3.954505606
01-Jan-15,271,365257,Dunstaffnage,365257,56.45050242,-5.439870612
01-Jan-15,192.2,234207,Durkadale,234207,59.10852817,-3.232172832
01-Jan-15,282.6,115560,East Kilbride,115560,55.75477386,-4.171759227
01-Jan-15,50.2,15201,Edinburgh RBG (Royal Botanic Garden),15201,55.96662337,-3.212310737
01-Jan-15,296.6,492363,Einig Wood,492363,57.94421601,-4.764511928
01-Jan-15,256.4,115562,Eliock,115562,55.34583036,-3.899113859
01-Jan-15,333.6,15100,Eskdalemuir Observatory,15100,55.31151326,-3.206798775
01-Jan-15,53.4,115221,Esslemont House,115221,57.36510966,-2.112363417
01-Jan-15,188.6,115563,Ettrick Bay,115563,55.85650223,-5.145834193
01-Jan-15,217.6,115339,Flichity,115339,57.33128618,-4.221750189
01-Jan-15,54,336372,Forehill,336372,57.50635026,-1.843281987
01-Jan-15,211.2,115340,Forsinain,115340,58.41100711,-3.873563607
01-Jan-15,112.6,14948,Forter,14948,56.76674681,-3.332205729
01-Jan-15,162.2,115565,Fourmerkland,115565,55.1650788,-3.412506453
01-Jan-15,48.4,115223,Gairnshiel,115223,57.09199509,-3.165582141
01-Jan-15,211.2,14892,Gargunnock,14892,56.13266077,-4.070571402
01-Jan-15,257,301168,Garls Craig,301168,55.36599829,-3.616030256
01-Jan-15,256.4,464495,Garrogie Lodge,464495,57.17006125,-4.442843871
01-Jan-15,197.2,115568,Gatelawbridge,115568,55.25076797,-3.730683565
01-Jan-15,99.8,14916,Gella Bridge,14916,56.77535832,-3.027929218
01-Jan-15,49,474984,Gifford Rain Gauge,474984,55.89043578,-2.768969478
01-Jan-15,84,15114,Gilston,15114,55.80025456,-2.883463821
01-Jan-15,116,15204,Gladhouse Reservoir,15204,55.7784118,-3.117398754
01-Jan-15,310.4,335745,Glen Ample,335745,56.35457736,-4.269993694
01-Jan-15,421.2,115343,Glen Nevis,115343,56.79923208,-5.067543348
01-Jan-15,468.6,133088,Glen Strae,133088,56.42522107,-5.000795867
01-Jan-15,246.8,368490,Glenbreck,368490,55.48202196,-3.477754728
01-Jan-15,165.8,327238,Glenmavis,327238,55.89359141,-4.013210328
01-Jan-15,178.8,115225,Glenmore Lodge No 2,115225,57.16421784,-3.677609728
01-Jan-15,105,367371,Glenmuick No2,367371,56.95161175,-3.141253355
01-Jan-15,123.8,14891,Glenochil,14891,56.14364525,-3.839304837
01-Jan-15,294.6,464636,Glenquey,464636,56.20739317,-3.642080305
01-Jan-15,89.4,15196,Gogarbank,15196,55.92834002,-3.342742573
01-Jan-15,176.2,14984,Gordon Arms,14984,55.51137227,-3.096406906
01-Jan-15,259.2,327292,Greenock,327292,55.94370132,-4.723991358
01-Jan-15,47.4,15226,Haddington STW,15226,55.96050923,-2.75022457
01-Jan-15,145.2,234231,Halkirk,234231,58.5154974,-3.493004244
01-Jan-15,69.8,335614,Harelaw,335614,55.91651494,-3.086776845
01-Jan-15,133.8,15200,Harperrig,15200,55.83652095,-3.435270947
01-Jan-15,46.8,335640,Hatton (Perth),335640,56.52513594,-2.648539891
01-Jan-15,61.4,115227,Hatton No 2,115227,57.42757524,-1.909678484
01-Jan-15,665.2,115582,Hazelwood Cottage,115582,56.26715284,-5.494662553
01-Jan-15,389.8,15166,High Corrie (Gartmore),15166,56.1262023,-4.446294544
01-Jan-15,193.8,469625,Hunterston Terminal,469625,55.74447583,-4.86116797
01-Jan-15,274.2,115584,Hydro Gardens Moffat,115584,55.34214596,-3.452988353
01-Jan-15,357.8,115354,Inchvuilt,115354,57.40830735,-4.957620811
01-Jan-15,136.2,115585,Ingleston Farm,115585,54.81170556,-4.166358356
01-Jan-15,154.4,336367,Inshes,336367,57.45203372,-4.184715941
01-Jan-15,199.4,115356,Inverewe Garden,115356,57.77399694,-5.596995718
01-Jan-15,133.6,115230,Inverey,115230,56.98569953,-3.500915775
01-Jan-15,100.2,14926,Invermark,14926,56.91121364,-2.914811966
01-Jan-15,325.8,115588,Inveruglas,115588,56.2473573,-4.71287133
01-Jan-15,150.2,115589,Irvine Gailes,115589,55.58754361,-4.663320263
01-Jan-15,71.2,15006,Jedburgh,15006,55.48529122,-2.54668704
01-Jan-15,72.6,367360,Keith,367360,57.55084994,-2.952079018
01-Jan-15,177.2,341380,Killermont Raingauge,341380,55.91108458,-4.305014408
01-Jan-15,366.6,234252,Killilan,234252,57.31881832,-5.424835603
01-Jan-15,303.4,14933,Killin,14933,56.45816211,-4.331876561
01-Jan-15,195.4,234253,Kilphedir,234253,58.14138911,-3.702814019
01-Jan-15,157,14890,Kinbuck,14890,56.2255551,-3.949530685
01-Jan-15,124.4,14955,Kindrogan,14955,56.74926972,-3.544931301
01-Jan-15,59,473550,Kinghorn Ecology Centre Rain Gauge,473550,56.07462319,-3.193432968
01-Jan-15,221.2,14972,Kingledores,14972,55.54240926,-3.413947163
01-Jan-15,180.4,14968,Kinkell Bridge,14968,56.33018709,-3.726992915
01-Jan-15,149.6,115596,Kinmount House,115596,55.01095443,-3.351411196
01-Jan-15,84.6,335617,Kirkcaldy,335617,56.11765342,-3.147961765
01-Jan-15,170.8,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682
01-Jan-15,70.2,361048,Kirriemuir STW,361048,56.65983513,-2.999773468
01-Jan-15,316.6,115599,Kirriereoch,115599,55.15077902,-4.571934377
01-Jan-15,316.8,115363,Knockanrock,115363,58.03118174,-5.07294078
01-Jan-15,53,368486,Ladyflat Farm,368486,55.75636712,-2.369501202
01-Jan-15,216.4,115600,Lagafater Lodge,115600,55.04328363,-4.913741812
01-Jan-15,183.6,115603,Lanark STW,115603,55.67436394,-3.795938206
01-Jan-15,247.4,354621,Langwell Lodge,354621,57.9748238,-5.100589967
01-Jan-15,108.2,14902,Lathro,14902,56.2213192,-3.42872292
01-Jan-15,324.6,356217,Laxdale,356217,57.86865846,-6.893581696
01-Jan-15,16.2,412495,Lecht Weather Station,412495,57.19821668,-3.25888009
01-Jan-15,53.2,338381,Letham Grange,338381,56.60403394,-2.609495534
01-Jan-15,287,133106,Lingerton,133106,56.01244753,-5.422443562
01-Jan-15,240.4,234264,Little Assynt,234264,58.17438109,-5.152302768
01-Jan-15,365.2,354613,Loch Ailsh Level,354613,58.04827715,-4.855312073
01-Jan-15,332.6,115368,Loch Droma,115368,57.73309629,-4.936434641
01-Jan-15,93.6,14910,Loch Katrine,14910,56.22701614,-4.436245731
01-Jan-15,438.6,485489,Loch Restil,485489,56.23604254,-4.853369348
01-Jan-15,210.2,354622,Loch Tormasad,354622,57.56195723,-7.316740973
01-Jan-15,300.2,14898,Loch Venachar,14898,56.23425763,-4.256866368
01-Jan-15,109.6,336847,Lochindorb North,336847,57.41478835,-3.691385645
01-Jan-15,272,509677,Lochwinnoch,509677,55.78853152,-4.618943233
01-Jan-15,68.6,473167,Lossiemouth,473167,57.71918475,-3.323337879
01-Jan-15,216.4,115611,Low Creoch,115611,54.90352684,-4.18922643
01-Jan-15,20.8,14865,Luffness,14865,56.02022484,-2.821888561
01-Jan-15,325.2,115376,Luib,115376,57.5445048,-5.123945869
01-Jan-15,205.6,327237,Lukeston,327237,55.98447497,-4.240765022
01-Jan-15,405.6,129558,Luss Raingauge,129558,56.09892116,-4.638863963
01-Jan-15,135.8,14974,Lyne Station,14974,55.64733183,-3.25808918
01-Jan-15,222,115616,Meadowfoot,115616,55.40534471,-3.799886702
01-Jan-15,161.8,115617,Merton Bank Lochmaben,115617,55.13494009,-3.439865821
01-Jan-15,252.2,354623,Mill Croft,354623,57.2886568,-7.368331541
01-Jan-15,60.8,205209,Mill Of Gavel,205209,57.55561687,-2.009109628
01-Jan-15,198.8,115618,Millport,115618,55.74955539,-4.907441406
01-Jan-15,166.6,494729,Milton of Evelix TBR,494729,57.89128749,-4.084164503
01-Jan-15,175.8,338429,Minnigaff,338429,54.9588823,-4.471659058
01-Jan-15,278.6,14949,Moar,14949,56.57276553,-4.388958153
01-Jan-15,53.6,115235,Mongour,115235,57.00199506,-2.388582046
01-Jan-15,48.8,15078,Montrose,15078,56.69908575,-2.491155025
01-Jan-15,48.8,15022,Mouthbridge,15022,55.77012815,-2.279193263
01-Jan-15,263.2,115622,Muirkirk STW,115622,55.51335703,-4.096604222
01-Jan-15,321.4,490986,Muirshiel RG,490986,55.84918458,-4.742664896
01-Jan-15,62.6,335650,Murton,335650,56.65077608,-2.823539396
01-Jan-15,61.2,335651,Mylnefield,335651,56.46017678,-3.075838089
01-Jan-15,108,341224,Nairn Dunbar Golf Course,341224,57.59406094,-3.842759406
01-Jan-15,345,234289,New Kelso,234289,57.42953514,-5.429999168
01-Jan-15,116,15083,Newton of Falkland,15083,56.25431474,-3.186268594
01-Jan-15,250.6,115627,Newtonairds,115627,55.10134134,-3.742902191
01-Jan-15,50.6,335797,Nigg Headworks,335797,57.13140193,-2.061103972
01-Jan-15,35.4,335621,North Berwick (Kingston),335621,56.03149667,-2.734270572
01-Jan-15,46.6,15215,Nunraw Abbey,15215,55.92185875,-2.653499917
01-Jan-15,69,367364,Old Mill of Newton,367364,57.35801578,-2.577016947
01-Jan-15,53.4,15007,Ormiston Mill,15007,55.54491924,-2.473314492
01-Jan-15,197.8,335375,Penwhapple Reservoir,335375,55.23585144,-4.747897404
01-Jan-15,116.6,341345,Perth Norwich Union,341345,56.38611935,-3.464092253
01-Jan-15,309.4,115632,Picketlaw Reservoir,115632,55.73611493,-4.281846657
01-Jan-15,122.8,486057,Pluscarden Abbey,486057,57.59946107,-3.433170424
01-Jan-15,68.6,234294,Polhollick,234294,57.05514629,-3.083180673
01-Jan-15,388.8,234295,Polloch,234295,56.75844885,-5.613663683
01-Jan-15,151.4,15187,Polmonthill STW,15187,55.99776804,-3.680208641
01-Jan-15,178.4,115634,Portling,115634,54.87093795,-3.744601282
01-Jan-15,117.4,15149,Portmoak,15149,56.19239436,-3.334726298
01-Jan-15,155.8,344764,Prestwick,344764,55.50523784,-4.610940702
01-Jan-15,53.8,335575,Quarry Head,335575,57.63465034,-2.025944065
01-Jan-15,454.2,485490,Rest and be Thankful,485490,56.22216848,-4.859016846
01-Jan-15,202.4,115390,Rhian Bridge,115390,58.11499626,-4.439159665
01-Jan-15,257.8,336217,Rhiconich,336217,58.42139172,-4.991227379
01-Jan-15,74.8,368013,RhynieGS,368013,57.3317252,-2.828953912
01-Jan-15,262.8,133124,Ross Priory,133124,56.05257642,-4.55746111
01-Jan-15,84.2,15070,Rossie Farm,15070,56.29912602,-3.202717904
01-Jan-15,67.6,115239,Rothienorman,115239,57.40900118,-2.466784574
01-Jan-15,116.2,15155,Saline,15155,56.12224003,-3.585958925
01-Jan-15,215.8,115645,Saughall,115645,55.60098751,-4.226431521
01-Jan-15,251.6,347562,Scardroy No3,347562,57.51892459,-4.985935657
01-Jan-15,316.2,234305,Sgodachail,234305,57.89327664,-4.546976399
01-Jan-15,97.6,14975,Shiplaw,14975,55.72796917,-3.207291434
01-Jan-15,152,494255,Shotts WWTW,494255,55.81395203,-3.811987501
01-Jan-15,209.6,464630,Slamannan,464630,55.94205217,-3.832217321
01-Jan-15,147.4,234314,Sluggan,234314,57.27399763,-3.875997348
01-Jan-15,169.2,115647,Solwaybank,115647,55.08629786,-3.086937218
01-Jan-15,134.2,115648,Sorbie,115648,54.79252816,-4.42628864
01-Jan-15,290.8,115649,South Moorhouse,115649,55.73251416,-4.350287842
01-Jan-15,299.8,234315,Spey Dam,234315,57.01121062,-4.336367491
01-Jan-15,34.2,335620,St Monance,335620,56.2047855,-2.78271364
01-Jan-15,126.2,369551,Stonyford,369551,56.84214794,-2.811870347
01-Jan-15,159.4,300383,Strathkelvin House,300383,55.94300475,-4.172710018
01-Jan-15,46,11368,Strathkinness,11368,56.33136897,-2.863918962
01-Jan-15,187.8,234319,Strathy Bridge,234319,58.55872143,-4.002604762
01-Jan-15,332.4,15172,Strathyre,15172,56.32054504,-4.328975608
01-Jan-15,191.4,361047,Strowan,361047,56.36918493,-3.92115763
01-Jan-15,241.2,14999,Teviothead,14999,55.34222734,-2.936481216
01-Jan-15,42,115244,The Lecht,115244,57.20200168,-3.249607166
01-Jan-15,371.4,15158,Tillicoultry,15158,56.148819,-3.7458095
01-Jan-15,313,115654,Tobermory,115654,56.62026156,-6.080645248
01-Jan-15,108.4,15190,Torduff,15190,55.8968016,-3.267160193
01-Jan-15,126.2,234326,Torwinny,234326,57.52198313,-3.446843553
01-Jan-15,208.2,323188,Townfoot (Glencaple),323188,54.99473579,-3.568993615
01-Jan-15,183.8,234327,Tromie Bridge,234327,57.0717185,-3.998638147
01-Jan-15,134,115247,Tulchan,115247,57.39918687,-3.44381882
01-Jan-15,297.4,506152,Unthank Raingauge,506152,55.24281443,-2.964073002
01-Jan-15,382.8,116007,Upper Monachlye,116007,56.39271229,-4.463706898
01-Jan-15,158,115406,Urquhart,115406,57.59399199,-4.374371661
01-Jan-15,109.8,234331,Wardend Bridge,234331,57.58239454,-3.608335401
01-Jan-15,120.8,369554,Waterside Perth,369554,56.89929851,-2.820760629
01-Jan-15,268.8,115660,Waulkmill Glen,115660,55.79484353,-4.353627607
01-Jan-15,283.2,116008,Weisdale Mill,116008,60.2593269,-1.288604022
01-Jan-15,64.2,115250,Westhill,115250,57.14756943,-2.291989375
01-Jan-15,176.4,14881,Whitburn,14881,55.87157334,-3.682936938
01-Jan-15,234.6,502874,White Clauchrie,502874,55.1412921,-4.677220867
01-Feb-15,23,15018,Abbey St Bathans,15018,55.85329633,-2.387448356
01-Feb-15,29.4,234150,Aberlour,234150,57.48021805,-3.205975095
01-Feb-15,182,115301,Affric Lodge,115301,57.26272622,-5.005979754
01-Feb-15,17.2,234170,Alford,234170,57.24230294,-2.717123004
01-Feb-15,50,115302,Allanfearn,115302,57.49914747,-4.151564133
01-Feb-15,53.6,234151,Allnabad,234151,58.34717676,-4.644621014
01-Feb-15,448.6,115304,Allt Dearg House,115304,57.28490502,-6.187008123
01-Feb-15,108.6,115500,Amlaird,115500,55.66964373,-4.413260863
01-Feb-15,96.6,115501,Amod Farm,115501,55.35009103,-5.717857841
01-Feb-15,28.6,15198,Annfield,15198,56.06640057,-3.371633207
01-Feb-15,76.2,115506,Ashgrove,115506,55.66308049,-4.757486092
01-Feb-15,59.4,491811,Auchdergannach,491811,57.22063972,-3.651932222
01-Feb-15,127,15163,Auchentroig,15163,56.11221933,-4.342412217
01-Feb-15,153,14964,Auchinner,14964,56.31678388,-4.112254665
01-Feb-15,117.2,14952,Auchnafree,14952,56.47302976,-3.904678161
01-Feb-15,24.6,234161,Avochie,234161,57.50564634,-2.782377895
01-Feb-15,125.2,322556,Avonbank,322556,55.66347112,-4.051617294
01-Feb-15,20,15132,Ayton Castle,15132,55.84727645,-2.114611023
01-Feb-15,78.3,15103,Baddinsgill Reservoir,15103,55.7838821,-3.394584951
01-Feb-15,42.4,501947,Baintown Rain-gauge,501947,56.22101614,-3.042679056
01-Feb-15,123,490985,Balgray RG,490985,55.73428872,-4.5878755
01-Feb-15,26.2,115202,Balmedie STW,115202,57.25007263,-2.0473803
01-Feb-15,24.8,374852,Baluniefield,374852,56.48264025,-2.905576117
01-Feb-15,110.4,14897,Bannockburn,14897,56.09528478,-3.911816854
01-Feb-15,119.6,327235,Beltmoss,327235,55.98678855,-4.056528766
01-Feb-15,58.2,368536,Biggar Burn,368536,55.65035093,-3.543765278
01-Feb-15,173.8,320371,Birkie Hue,320371,58.16554218,-6.740713858
01-Feb-15,95,115516,Blackdyke Farm,115516,55.52935031,-4.326283061
01-Feb-15,20.2,115203,Blackhills No 2,115203,57.61017023,-3.222796593
01-Feb-15,24.2,533744,Boleside,533744,55.59164323,-2.798878774
01-Feb-15,96.8,115518,Boreland,115518,55.20254702,-3.320073284
01-Feb-15,81,101227,Bow Burn - WQMS,101227,55.44068058,-4.498633861
01-Feb-15,111.2,15161,Braco (Dunduff),15161,56.28192154,-3.904225732
01-Feb-15,143.4,115315,Braeroy Lodge,115315,56.98511362,-4.738585589
01-Feb-15,121.2,133144,Braidlie,133144,55.26142915,-2.824951121
01-Feb-15,123.8,115521,Brigton,115521,55.03779638,-4.566314357
01-Feb-15,175.2,335609,Broadside,335609,56.02806207,-3.978158502
01-Feb-15,151.2,14987,Brockhoperig,14987,55.4061286,-3.211513384
01-Feb-15,91,115523,Burnfoot (Hawknest),115523,55.66513433,-3.895712474
01-Feb-15,55.6,335612,Bush,335612,55.86190844,-3.206554074
01-Feb-15,23.6,234176,Cabrach,234176,57.34816,-3.034565786
01-Feb-15,72.2,115526,Caldercruix STW,115526,55.88933558,-3.904553259
01-Feb-15,39,338380,Cambo Sands,338380,56.3008799,-2.650067453
01-Feb-15,165.4,490984,Camphill WTW Raingauge,490984,55.75032761,-4.74461262
01-Feb-15,99.2,306455,Canonbie Raingauge,306455,55.07786221,-2.942088127
01-Feb-15,71.2,576753,Capenoch Raingauge,576753,55.22666817,-3.816934219
01-Feb-15,76.2,116042,Castle Kennedy,116042,54.90675279,-4.944931414
01-Feb-15,38.4,234183,Charr,234183,56.94084906,-2.619402267
01-Feb-15,38.4,15004,Chesters,15004,55.37862961,-2.589607681
01-Feb-15,28.2,335574,Cheyne,335574,56.97482596,-2.266470239
01-Feb-15,152.2,115534,Clachan-Seil,115534,56.30375755,-5.601429727
01-Feb-15,35.6,499810,Cleuchhead,499810,56.94774412,-2.388756894
01-Feb-15,72,115318,Coignafearn,115318,57.23285188,-4.139289943
01-Feb-15,269.6,115319,Coille Mhorgil,115319,57.0643694,-5.134923813
01-Feb-15,27.2,14921,Colliston,14921,56.61000991,-2.637841019
01-Feb-15,113.2,115322,Corrimony,115322,57.33501743,-4.699729622
01-Feb-15,141.4,115541,Craigdarroch,115541,55.196659,-3.981943267
01-Feb-15,58.6,513003,Craigenlee Croft Raingauge,513003,54.86294592,-5.075279664
01-Feb-15,160.2,234190,Creed Bridge,234190,58.20454028,-6.424227928
01-Feb-15,33.8,15224,Crichton,15224,55.84509063,-2.988655721
01-Feb-15,21.2,234192,Cullen,234192,57.68712295,-2.83323079
01-Feb-15,46,498341,Culloden Battlefield,498341,57.47676464,-4.09126842
01-Feb-15,75.4,115544,Culzean Castle,115544,55.35068095,-4.791520726
01-Feb-15,106.2,115546,Dalbeattie STW,115546,54.92152642,-3.821987578
01-Feb-15,75.4,327232,Daldowie STW,327232,55.83262494,-4.122714806
01-Feb-15,16.6,205724,Dallachy No 2,205724,57.66404417,-3.071018416
01-Feb-15,76.6,327234,Dalmarnock STW,327234,55.8374507,-4.216965486
01-Feb-15,85.8,14960,Dalnamein,14960,56.79925858,-4.053453634
01-Feb-15,75.8,302120,Dalwhinnie,302120,56.94069555,-4.238639574
01-Feb-15,81,341338,Deanston RG,341338,56.19223931,-4.077181451
01-Feb-15,28.2,234198,Delnashaugh,234198,57.39970792,-3.357845061
01-Feb-15,59.2,454765,Derry Lodge,454765,57.02065155,-3.58738853
01-Feb-15,24.6,335582,Deskry Shiel,335582,57.18037959,-2.983867766
01-Feb-15,65,115329,Dingwall,115329,57.59992025,-4.446997097
01-Feb-15,174.4,133077,Dippen,133077,55.58274848,-5.496523588
01-Feb-15,25.4,115217,Dipple,115217,57.61125291,-3.115476523
01-Feb-15,160.8,234202,Dosmucheran,234202,57.59587318,-5.005770119
01-Feb-15,97,464646,Drum,464646,56.18484641,-3.532323684
01-Feb-15,131.6,115557,Drumjohn,115557,55.24992466,-4.32205779
01-Feb-15,38.8,377134,Drummore of Cantray,377134,57.48325079,-4.006176025
01-Feb-15,17,15216,Dunbar,15216,56.00371307,-2.52752897
01-Feb-15,28.6,15208,Dunglass,15208,55.94267446,-2.382881362
01-Feb-15,29,509196,Dunnottar Radio Station,509196,56.94652496,-2.21202446
01-Feb-15,103.2,15180,Dunnswood STW (Cumbernauld),15180,55.97221885,-3.954505606
01-Feb-15,156.8,365257,Dunstaffnage,365257,56.45050242,-5.439870612
01-Feb-15,75.6,234207,Durkadale,234207,59.10852817,-3.232172832
01-Feb-15,144.8,115560,East Kilbride,115560,55.75477386,-4.171759227
01-Feb-15,27.2,15201,Edinburgh RBG (Royal Botanic Garden),15201,55.96662337,-3.212310737
01-Feb-15,112.6,492363,Einig Wood,492363,57.94421601,-4.764511928
01-Feb-15,128.4,115562,Eliock,115562,55.34583036,-3.899113859
01-Feb-15,148.4,15100,Eskdalemuir Observatory,15100,55.31151326,-3.206798775
01-Feb-15,24.2,115221,Esslemont House,115221,57.36510966,-2.112363417
01-Feb-15,100.2,115563,Ettrick Bay,115563,55.85650223,-5.145834193
01-Feb-15,90.6,115339,Flichity,115339,57.33128618,-4.221750189
01-Feb-15,38.4,336372,Forehill,336372,57.50635026,-1.843281987
01-Feb-15,82.8,115340,Forsinain,115340,58.41100711,-3.873563607
01-Feb-15,53.2,14948,Forter,14948,56.76674681,-3.332205729
01-Feb-15,76.6,115565,Fourmerkland,115565,55.1650788,-3.412506453
01-Feb-15,24.4,115223,Gairnshiel,115223,57.09199509,-3.165582141
01-Feb-15,117.8,14892,Gargunnock,14892,56.13266077,-4.070571402
01-Feb-15,140.2,301168,Garls Craig,301168,55.36599829,-3.616030256
01-Feb-15,123.4,464495,Garrogie Lodge,464495,57.17006125,-4.442843871
01-Feb-15,85,115568,Gatelawbridge,115568,55.25076797,-3.730683565
01-Feb-15,56.6,14916,Gella Bridge,14916,56.77535832,-3.027929218
01-Feb-15,27.4,474984,Gifford Rain Gauge,474984,55.89043578,-2.768969478
01-Feb-15,35,15114,Gilston,15114,55.80025456,-2.883463821
01-Feb-15,53,15204,Gladhouse Reservoir,15204,55.7784118,-3.117398754
